"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3DComputer-Aided+Design+.LB.ICCAD.RB.%2C+2013+IEEE%2FACM+International+Conference",2015/06/23 15:08:52
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Scalable and efficient analog parametric fault identification","Berke Yelten, M.; Natarajan, S.; Bin Xue; Goteti, P.","Intel Corp., Hillsboro, OR, USA","Computer-Aided Design (ICCAD), 2013 IEEE/ACM International Conference on","20131223","2013","","","387","392","Analog circuits embedded in large mixed-signal designs can fail due to unexpected process parameter excursions. To evaluate manufacturing tests in terms of their ability to detect such failures, parametric faults leading to circuit failures should be identified. This paper proposes an iterative sampling method to identify these faults in large-scale analog circuits with a constrained simulation budget. Experiment results on two circuits from a serial IO interface demonstrate the effectiveness of the methodology. The proposed method identifies a significantly larger and diverse set of critical parametric faults compared to a Monte Carlo-based approach for identical computational budget, particularly for cases involving significant process variations.","1092-3152","","","10.1109/ICCAD.2013.6691147","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6691147","analog circuits;design for test;parametric faults;process variations;test coverage;within-die variations","Algorithm design and analysis;Analog circuits;Circuit faults;Clocks;Fault diagnosis;Sensitivity;Standards","analogue circuits;fault diagnosis;iterative methods;sampling methods","Monte Carlo-based approach;analog parametric fault identification;computational budget;constrained simulation budget;critical parametric faults;iterative sampling method;large-scale analog circuits;manufacturing tests;process variations;serial IO interface","","1","","15","","","18-21 Nov. 2013","","IEEE","IEEE Conference Publications"
"Slack matching mode-based asynchronous circuits for average-case performance","Najibi, M.; Beerel, P.A.","Ming Hsieh Dept. of Electr. Eng., Univ. of Southern California, Los Angeles, CA, USA","Computer-Aided Design (ICCAD), 2013 IEEE/ACM International Conference on","20131223","2013","","","219","225","This paper addresses the problem of slack matching conditional asynchronous circuits for average-case performance. The behavior of the circuit is modeled using a Markov chain which governs switching between distinct modes of operations with potentially different performance requirements. Given the probability of mode switchings and desired cycle times for each mode, a minimum number of slack-matching buffers is inserted into the circuit such that an upper bound on the overall average cycle time is achieved. The problem is formulated as a Mixed Integer Linear Program and solved through relaxation. Experimental results on a new benchmark of circuits show a significant savings of slack matching buffers compared with the traditional approach and illuminate the type of circuits for which this new formulation is most beneficial.","1092-3152","","","10.1109/ICCAD.2013.6691122","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6691122","","Asynchronous circuits;Benchmark testing;Integrated circuit modeling;Markov processes;Pipelines;Switches;Timing","Markov processes;asynchronous circuits;integer programming;integrated circuit modelling;linear programming;probability","Markov chain;average-case performance;circuit behavior modeling;mixed integer linear program;mode switching probability;slack matching conditional asynchronous circuits;slack-matching buffers","","1","","20","","","18-21 Nov. 2013","","IEEE","IEEE Conference Publications"
"Title page","","","Computer-Aided Design (ICCAD), 2013 IEEE/ACM International Conference on","20131223","2013","","","1","1","","1092-3152","","","10.1109/ICCAD.2013.6691082","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6691082","","","","","","0","","","","","18-21 Nov. 2013","","IEEE","IEEE Conference Publications"
"Electromigration study for multi-scale power/ground vias in TSV-based 3D ICs","Jiwoo Pak; Sung Kyu Lim; Pan, D.Z.","Univ. of Texas at Austin, Austin, TX, USA","Computer-Aided Design (ICCAD), 2013 IEEE/ACM International Conference on","20131223","2013","","","379","386","Electromigration (EM) in power distribution network (PDN) is a major reliability issue in 3D ICs. While the EM issues of local vias and through-silicon-vias (TSV) have been studied separately, the interplay of TSVs and conventional local vias in 3D ICs has not been well investigated. This co-design is necessary when the die-to-die vertical power delivery is done using both TSVs and local interconnects. In this work, we model EM for PDN of 3D ICs with a focus on multi-scale via structure, i.e., TSVs and local vias used together for vertical power delivery. We study the impact of structure, material, and pre-existing void conditions on EM-related lifetime of our multi-scale via structures. Experimental results demonstrate that our EM modeling can effectively capture the EM reliability of the entire multi-scale via in 3D PDN, which can be hard to achieve by the traditional EM analysis based on the individual local via or TSV.","1092-3152","","","10.1109/ICCAD.2013.6691146","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6691146","","Conductivity;Current density;Materials;Resistance;Three-dimensional displays;Through-silicon vias;Time measurement","electromigration;integrated circuit design;integrated circuit interconnections;integrated circuit reliability;three-dimensional integrated circuits","PDN;TSV based 3D IC;die-to-die vertical power delivery;electromigration;local interconnects;local vias;multiscale power-ground via structures;power distribution network;through-silicon-vias","","2","","19","","","18-21 Nov. 2013","","IEEE","IEEE Conference Publications"
"FPGA simulation engine for customized construction of neural microcircuits","Blair, H.T.; Cong, J.; Di Wu","Dept. of Psychol., Univ. of California, Los Angeles, Los Angeles, CA, USA","Computer-Aided Design (ICCAD), 2013 IEEE/ACM International Conference on","20131223","2013","","","607","614","In this paper we describe an FPGA-based platform for high-performance and low-power simulation of neural microcircuits composed from integrate-and-fire (IAF) neurons. Based on high-level synthesis, our platform uses design templates to map hierarchies of neuron model to logic fabrics. This approach bypasses high design complexity and enables easy optimization and design space exploration. We demonstrate the benefits of our platform by simulating a variety of neural microcircuits that perform oscillatory path integration, which evidence suggests may be a critical building block of the navigation system inside a rodent's brain. Experiments show that our FPGA simulation engine for oscillatory neural microcircuits can achieve up to 39x speedup compared to software benchmarks on commodity CPU, and 232x energy reduction compared to embedded ARM core.","1092-3152","","","10.1109/ICCAD.2013.6691179","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6691179","","Engines;Integrated circuit modeling;Neural microtechnology;Neurons;Sociology;Statistics;Voltage-controlled oscillators","field programmable gate arrays;integrated circuits;low-power electronics;neural net architecture;performance evaluation;power aware computing","FPGA simulation engine;FPGA-based platform;IAF neurons;customized construction;design space exploration;embedded ARM core;energy reduction;high-level synthesis;high-performance simulation;integrate-and-fire neurons;logic fabrics;low-power simulation;navigation system;oscillatory neural microcircuits;oscillatory path integration;software benchmarks","","0","","29","","","18-21 Nov. 2013","","IEEE","IEEE Conference Publications"
"Efficient PVT independent abstraction of large IP blocks for hierarchical power analysis","Dhanwada, N.; Hathaway, D.; Zyuban, V.; Peng Peng; Moody, K.; Dungan, W.; Joseph, A.; Rao, R.; Gonzalez, C.","","Computer-Aided Design (ICCAD), 2013 IEEE/ACM International Conference on","20131223","2013","","","458","465","We introduce a generalized, efficient, and accurate power abstraction model and generation techniques for complex IP blocks. This is based on the contributor based power modeling concept, which exploits the nature of power consuming components in a design being inherently separable. The generated power abstraction is Process, Voltage and Temperature (PVT) independent, thus enabling very efficient hierarchical power analysis. Our approach constitutes the industry's first design methodology to automatically generate PVT independent contributor based abstracts. We also describe extensions to the power contributor concept to model dynamic power. Extensive analysis and results on real industry designs to study the accuracy impacts of abstraction as a function of design types and sizes are presented. We also present model to hardware correlation experiments demonstrating the application of this abstraction based methodology on the IBM Power7+ server microprocessor chip.","1092-3152","","","10.1109/ICCAD.2013.6691157","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6691157","Contributor based Power Models;Hierarchical Power Analysis;PVT Independence;Power Modeling","Abstracts;Analytical models;Capacitance;Clocks;IP networks;Logic gates;Switches","microprocessor chips","IBM Power7+ server microprocessor chip;IP blocks;design methodology;hardware correlation;hierarchical power analysis;power abstraction model;power contributor concept;process-voltage-temperature independent abstraction","","0","","12","","","18-21 Nov. 2013","","IEEE","IEEE Conference Publications"
"Dynamic server power capping for enabling data center participation in power markets","Hao Chen; Hankendi, C.; Caramanis, M.C.; Coskun, A.K.","Dept. of Electr. & Comput. Eng., Boston Univ., Boston, MA, USA","Computer-Aided Design (ICCAD), 2013 IEEE/ACM International Conference on","20131223","2013","","","122","129","Today's US power markets offer new opportunities for the energy consumers to reduce their energy costs by first promising an average consumption rate for the next hour and then by following a regulation signal broadcast by the independent system operators (ISOs), who need to match supply and demand in real time in presence of volatile and intermittent renewable energy generation. This paper leverages the power regulation capabilities of the servers so as to enable the data centers to participate in these emerging power markets. As the data center energy consumption continues to grow, proposed participation in the power markets has the promise to achieve significant monetary savings. The paper first solves a data center regulation service (RS) optimization problem to determine the optimal average power consumption and regulation quantity that minimize the energy cost. We then propose a dynamic server power capping technique to modulate the real-time power consumption in response to ISO requests while maintaining the desired quality-of-service (QoS). Experiments on a real-life server demonstrate that our technique can reduce the energy cost by 29% on average compared to using a fixed power cap.","1092-3152","","","10.1109/ICCAD.2013.6691107","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6691107","","ISO;Optimization;Power demand;Power markets;Quality of service;Resource management;Servers","computer centres;cost reduction;energy consumption;power aware computing;power markets;quality of service;renewable energy sources;supply and demand;telecommunication power management","ISO;QoS;US power markets;data center energy consumption;data center participation;data center regulation service optimization problem;dynamic server power capping technique;energy consumers;energy cost reduction;independent system operators;optimal average power consumption;quality-of-service;real-time power consumption;regulation quantity;regulation signal;renewable energy generation;server power regulation capabilities;supply and demand","","6","","25","","","18-21 Nov. 2013","","IEEE","IEEE Conference Publications"
"DREAMS: DFM Rule EvAluation using Manufactured Silicon","Blanton, R.D.; Wang, F.; Xue, C.; Nag, P.K.; Xue, Y.; Li, X.","ECE Dept., Carnegie Mellon Univ., Pittsburgh, PA, USA","Computer-Aided Design (ICCAD), 2013 IEEE/ACM International Conference on","20131223","2013","","","99","106","DREAMS (DFM Rule EvAluation using Manufactured Silicon) is a comprehensive methodology for evaluating the yield-preserving capabilities of a set of DFM (design for manufacturability) rules using the results of logic diagnosis performed on failed ICs. DREAMS is an improvement over prior art in that the distribution of rule violations over the diagnosis candidates and the entire design are taken into account along with the nature of the failure (e.g., bridge versus open) to appropriately weight the rules. Silicon and simulation results demonstrate the efficacy of the DREAMS methodology. Specifically, virtual data is used to demonstrate that the DFM rule most responsible for failure can be reliably identified even in light of the ambiguity inherent to a nonideal diagnostic resolution, and a corresponding rule-violation distribution that is counter-intuitive. We also show that the combination of physically-aware diagnosis and the nature of the violated DFM rule can be used together to improve rule evaluation even further. Application of DREAMS to the diagnostic results from an in-production chip provides valuable insight in how specific DFM rules improve yield (or not) for a given design manufactured in particular facility. Finally, we also demonstrate that a significant artifact of DREAMS is a dramatic improvement in diagnostic resolution. This means that in addition to identifying the most ineffective DFM rule(s), validation of that outcome via physical failure analysis of failed chips can be eased due to the corresponding improvement in diagnostic resolution.","1092-3152","","","10.1109/ICCAD.2013.6691104","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6691104","","Databases;Integrated circuits;Layout;Probability;Silicon;Sociology;Statistics","design for manufacture;elemental semiconductors;expectation-maximisation algorithm;failure analysis;integrated circuit design;integrated circuit reliability;integrated circuit testing;integrated circuit yield;silicon","DFM rule evaluation using manufactured silicon;DREAMS;design for manufacturability;logic diagnosis;nonideal diagnostic resolution;physical failure analysis;physically aware diagnosis;rule violation distribution;yield preserving capabilities","","1","","19","","","18-21 Nov. 2013","","IEEE","IEEE Conference Publications"
"Computer-aided design of electrical energy systems","Younghyun Kim; Donghwa Shin; Petricca, M.; Sangyoung Park; Pontino, M.; Naehyuck Chang","Seoul Nat. Univ., Seoul, South Korea","Computer-Aided Design (ICCAD), 2013 IEEE/ACM International Conference on","20131223","2013","","","194","201","Electrical energy systems (EESs) include energy generation, distribution, storage, and consumption, and involve many diverse components and sub-systems to implement these tasks. This paper represents a first step towards the computer-aided design for EESs, encompassing modeling, simulation, design and optimization of these systems. CAD for EESs is a challenging task that mandates a multidisciplinary and heterogeneous approach. We identify similarities and differences between electrical energy systems and electronics systems in order to inherit as much as possible the profound legacy resources of electronic design automation (EDA). We introduce fundamental concepts, from the general problem formulation to the development and deployment of efficient, scalable, and versatile CAD and EDA methods and framework for the optimal or near-optimal EESs.","1092-3152","","","10.1109/ICCAD.2013.6691118","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6691118","","Accuracy;Batteries;Computational modeling;Discharges (electric);Integrated circuit modeling;Load modeling;Mathematical model","electronic design automation;energy storage;optimisation","computer-aided design;electrical energy system;electronic design automation;energy consumption;energy distribution;energy generation;energy storage","","1","","75","","","18-21 Nov. 2013","","IEEE","IEEE Conference Publications"
"Copyrite page","","","Computer-Aided Design (ICCAD), 2013 IEEE/ACM International Conference on","20131223","2013","","","1","1","","1092-3152","","","10.1109/ICCAD.2013.6691089","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6691089","","","","","","0","","","","","18-21 Nov. 2013","","IEEE","IEEE Conference Publications"
