Label;Id
Ko, Young J.;329
Park, Jae Y.;330
Kim, H.T.;331
Bu, Jong U.;332
Chavan, A.V.;333
Prawdzik, D.;334
Manlove, G.;335
Long, S.;336
Dubois, P.;337
Dewes, B.;338
Liger, M.;339
Rodger, D.C.;340
Saidani, Menouer;341
Meyer, A.;342
Gijs, M.A.M.;343
De-Sheng Men;344
Joonwon Kim;345
Wang, L.;346
Nichelatti, A.;347
Schellevis, H.;348
de Boer, C.;349
Visser, C.;350
Nguyen, T.N.;351
Baba, A.;352
Okana, H.;353
Uetsuka, H.;354
Baldi, Antonio;355
Ming Lei;356
Yuandong Gu;357
Siegel, R.A.;358
Ziaie, B.;359
Guo-Hua Feng;360
Doelle, M.;361
Elata, D.;362
Bochobza-Degani, Ofir;363
Feldman, S.;364
Nemirovsky, Y.;365
Napoli, M.;366
Turner, K.;367
Bamieh, B.;368
Bo He;369
Junghoon Lee;370
Nayve, R.;371
Fujii, M.;372
Fukugawa, A.;373
Murata, M.;374
Namazu, T.;375
Kramer, T.;376
Connolly, E.J.;377
Sakarya, S.;378
Xia, X.H.;379
Kelly, J.J.;380
Yamamoto, S.;381
Itoi, K.;382
Suemasu, T.;383
Takizawa, T.;384
Potkay, J.A.;385
Driscoll, J.A.;386
Agah, M.;387
Sacks, R.D.;388
Wise, K.D.;389
Piazza, G.;390
Qui, J.;391
Lang, Jeffrey H.;392
Slocum, A.H.;393
Strumpler, Ralf;394
Sturmann, J.;395
Junge, S.;396
Benecke, W.;397
Zampolli, S.;398
Nicoletti, S.;399
Xiangwei Zhu;400
Guillaudeu, S.;401
Aslam, D.M.;402
Kim, U.;403
Stark, B.;404
Ohji, H.;405
Yutani, N.;406
Taruya, M.;407
Koshimizu, A.;408
Tsutsumi, K.;409
Yamada, M.;410
Seki, M.;411
Jane Gin Fai Tsai;412
Chen, J.;413
Nelson, S.;414
Abdelmoneum, M.A.;415
Demirci, M.U.;416
Nguyen, C.T.-C.;417
Wei Ma;418
Gang Li;419
Han, M.;420
Woonseob Lee;421
Sung-Keun Lee;422
Chandrasekaran, S.;423
Bruno Frazier, A.;424
Toriyama, Toshiyuki;425
Sugiyama, S.;426
Sharon, Andre;427
Bilsing, A.;428
Lewis, G.;429
Helbo, B.;430
Kristensen, A.;431
Menon, Aric;432
Arai, F.;433
Ichikawa, A.;434
Maruyama, H.;435
Sakami, T.;436
Fukuda, T.;437
Yun-kwon Park;438
Yong-Kook Kim;439
Kim, Hoon;440
Lee, Duck-Jung;441
Chul-Ju Kim;442
Jong-Oh Park;443
Iwata, N.;444
Wakayama, T.;445
Kobayashi, T.;446
Yamada, Syoji;447
Hasegawa, T.;448
Milanovic, V.;449
Matus, G.A.;450
Cheng, T.;451
Cagdaser, B.;452
Bullen, David;453
Xuefeng Wang;454
Zou, Jun;455
Seunghun Hong;456
Chung, Sung-Wook;457
Ryu, Kee;458
Zhifang Fan;459
Mirkin, C.;460
Chang Liu;461
Joon Hyung Bae;462
Ono, T.;463
Konoma, C.;464
Wong, V.T.S.;465
Li, W.J.;466
Bo Li;467
Noro, M.;468
Kishi, N.;469
Hara, H.;470
Watanabe, T.;471
Iwaoka, H.;472
Schjolberg- Henriksen, K.;473
Jensen, G.U.;474
Hanneborg, A.;475
Jakobsen, H.;476
Wang, D.;477
Sugimoto, S.;478
Miyashita, H.;479
Shastry, A.;480
Lal, R.;481
Graf, M.;482
Barrettino, D.;483
Taschini, S.;484
Hagleitner, C.;485
Hierlemann, A.;486
Young Ho Seo;487
Wongso Sutomo;488
Wang, Xuefeng;489
Braden, S.K.;490
Haasl, S.;491
Niklaus, Frank;492
Stemme, G.;493
Bernstein, J.;494
Taylor, W.P.;495
Brazzle, J.;496
Kirkos, G.;497
Odhner, J.;498
Pareek, A.;499
Zai, M.;500
Palaniapan, M.;501
Howe, R.T.;502
Yasaitis, John;503
Huang, Y.;504
Haggstrom, E.;505
Jun Xie;506
Qing He;507
Jun Liu;508
Lee, T.;509
Sang Kyung Kim;510
Thomas, J.H.;511
Hesketh, P.J.;512
Changming Li;513
Halsall, B.H.;514
Heineman, W.R.;515
Shapiro, B.;516
Moon, Hyejin;517
Garrell, R.;518
Soyeon Yi;519
Kyoung-Sun Seo;520
Seong-A Kim;521
Geun Ho Kim;522
Rong, Rong;523
Shih, J.;524
Li, Li;525
Hung, Vu Ngoc;526
Chang, C.-S.;527
Chu, T.-S.;528
Huang, L.-S.;529
Chang, C.-Y.;530
Zeng, S.-Y.;531
Wen, M.-H.;532
Yen, Y.-K.;533
Leclerc, E.;534
Sakai, Y.;535
Fujii, T.;536
Kudrle, T.D.;537
Wang, C.C.;538
Bancu, M.G.;539
Hsiao, J.C.;540
Waelti, M.;541
Kirkos, G.A.;542
Shone, T.;543
Fung, C.D.;544
Mastrangelo, C.H.;545
Ito, T.;546
Torii, T.;547
Higuchi, T.;548
Futai, N.;549
Terada, M.;550
Tanaka, M.;551
Ji-hyuk Lim;552
Yong-Soo Lee;553
Hyung-Taek Lim;554
Seog-Soon Baek;555
Keon Kuk;556
Yong-Soo Oh;557
Xinghua Li;558
Zheng-Liang Zhi;559
Morita, Y.;560
Tamiya, Eiichi;561
Nisisako, T.;562
Torii, Toru;563
Cros, F.;564
Li, H.Q.;565
Steyn, J.L.;566
Turner, K.T.;567
Yaglioglu, O.;568
Jaesung Jang;569
Zhao, Yabin;570
Wereley, Steven T.;571
Tanabe, M.;572
Makinodan, J.;573
Hosokawa, Y.;574
Ozaki, N.;575
Oka, H.;576
Takahashi, A.;577
Ikeda, K.;578
Vijay Srinivasan;579
Pamula, V.;580
Pollack, M.;581
Fair, R.;582
Kyung Il Lee;583
Sawada, K.;584
Hoshino, K.;585
Yamada, K.;586
Lee, Caroline Sunyong;587
Won-Hyeog Jin;588
Seong-Moon Cho;589
Young-Sik Kim;590
Yong Huang;591
Ning Chen;592
Borninski, J.;593
Rubinsky, B.;594
Puntambekar, A.;595
Chuan Gao;596
Xiaoshan Zhu;597
Trichur, R.;598
Jungyoup Han;599
Chilukuru, S.;600
Dutta, M.;601
Young-Soo Sohn;602
Nevin, J.H.;603
Jeong-Bong Lee;604
Bissell, M.G.;605
Sha-Li;606
Li-Wei Pan;607
Yamamoto, M.;608
Kanno, Isaku;609
Aoki, S.;610
Munch, U.;611
Bossel, M.;612
Niklaus, F.;613
Enoksson, P.;614
Kalvesten, E.;615
Ozaki, Y.;616
Ohyama, T.;617
Yasuda, T.;618
Parviz, B.A.;619
Chou, T.-K.;620
Zhang, C.;621
Muller, M.O.;622
Bernal, L.P.;623
Washabaugh, P.;624
Warneke, B.;625
Tuantranont, A.;626
Liew, L.-A.;627
Wenge Zhang;628
Lee, Y.C.;629
Ota, H.;630
Li, L.;631
Narumiya, H.;632
Ohara, T.;633
Namura, K.;634
Katoh, Takanori;635
Nishi, N.;636
Fukagawa, M.;637
Ueno, H.;638
Ohara, J.;639
Kano, K.;640
Takeuchi, Y.;641
Ohya, N.;642
Otsuka, Y.;643
Akita, S.;644
Goosen, J.F.L.;645
Kaajakari, V.;646
Rodgers, S.;647
Xu Zhu;648
Greve, D.W.;649
Lammel, G.;650
Matsuura, T.;651
Chabloz, M.;652
Kaneko, S.;653
Uemura, A.;654
Ogawa, M.;655
Horio, Koji;656
Sone, T.;657
Itoigawa, K.;658
Maeda, A.;659
Despont, M.;660
Takahashi, H.;661
Ichihara, S.;662
Shirakawabe, Y.;663
Shimizu, N.;664
Inoue, A.;665
Haberle, W.;666
Binnig, G.K.;667
Vettiger, P.;668
Kaou, N.;669
Armbruster, V.;670
Jeannot, J.C.;671
Mollier, P.;672
Porte, H.;673
Devoldere, N.;674
de Labachelerie, M.;675
Jiao, J.;676
Young-Ho Lee;677
Yong Xu;678
Chen-Wei Chiu;679
Fukang Jiang;680
Lin, Qiao;681
Kato, S.;682
Kato, C.;683
Kamimura, K.;684
Suzuki, H.;685
Hamanaka, H.;686
Kwang-Hyun Lee;687
Hee-Jin Byun;688
Hyung-Kew Lee;689
Il-Joo Cho;690
Takeuchi, H.;691
Nakamura, K.;692
Shibaike, N.;693
Abe, M.;694
Shinohara, E.;695
Hasegawa, K.;696
Murata, S.;697
Yamada, T.;698
Takahashi, M.;699
Ching-Bin Lin;700
Mau-Kuo Wei;701
Chun-Hung Liu;702
Chung-Hsing Yen;703
Zheng-Bing Su;704
Yin-Teng Tai;705
Zhi-Hong Chen;706
Fuller, S.;707
Jacobson, J.;708
Cugat, O.;709
Mounaix, P.;710
Basrour, S.;711
Divoux, C.;712
Reyne, G.;713
Tao Xu;714
Guoying Wu;715
Guobing Zhang;716
Wei Wang;717
Ting Li;718
Dessai, A.;719
Sang-Wook Lee;720
Yang, Jinling;721
Guldimann, B.;722
Thiebaud, P.;723
de Rooij, N.F.;724
Turpin, R.A.;725
Nguyen, H.;726
Patterson, P.;727
Toshiyoshi, H.;728
Ruffieux, D.;729
Dubois, M.A.;730
Szita, N.;731
Sutter, R.;732
Dual, J.;733
Buser, R.;734
Ooi, T.;735
Nakao, M.;736
Otsubo, M.;737
Shirakata, S.;738
Hatamura, Yotaro;739
Hierold, Christofer;740
Miller, D.C.;741
Cheol-Hyun Han;742
Trieu, H.K.;743
Knier, M.;744
Koster, O.;745
Kappert, H.;746
Schmidt, M.;747
Mokwa, W.;748
Roth, S.;749
Marxer, C.;750
Feusier, G.;751
Maharbiz, M.;752
Singh, A.;753
Ningning Zhou;754
Chan, H.K.;755
Carlen, E.T.;756
Xuan-Qi Wang;757
Helin, P.;758
Mita, M.;759
Schenk, H.;760
Durr, P.;761
Kunze, D.;762
Lakner, H.;763
Kuck, H.;764
Miki, N.;765
Kaneko, T.;766
Mitsumoto, N.;767
Kawahara, N.;768
Cheng, Y.T.;769
Jing, Q.;770
Luo, H.;771
Carley, L.R.;772
Blom, M.T.;773
Tas, N.R.;774
Pandraud, G.;775
Chmela, E.;776
Gardeniers, J.G.E.;777
Tijssen, R.;778
Elwenspoek, M.;779
van den Berg, A.;780
Haga, T.;781
Takada, H.;782
Bohm, S.;783
Olthuis, W.;784
Bergveld, Piet;785
Koide, Akira;786
Yoshimura, Y.;787
Miyake, R.;788
Terayama, T.;789
Dellmann, L.;790
Racine, G.A.;791
Labossiere, P.E.W.;792
Dunn, Martin L.;793
Cunningham, Shawn J.;794
Jin Jang;795
Oh, Myung-Hwan;796
Garnier, Amalia;797
Bourouina, T.;798
Orsier, E.;799
Masuzawa, T.;800
Hiramoto, T.;801
Peuzin, Jean-Claude;802
Kerness, N.;803
Koll, A.;804
Schaufelbuhl, A.;805
Jo-Ey Wong;806
Schmidt, M.A.;807
Vivek, V.;808
Suzuki, G.;809
Rusu, C.;810
van't Oever, R.;811
de Boer, M.;812
Jansen, H.;813
Berenschot, E.;814
Bennink, M.L.;815
Kanger, J.S.;816
de Grooth, B.G.;817
Greve, J.;818
Brugger, J.;819
Lee, C.S.B.;820
Webb, R.Y.;821
Chong, J.M.;822
MacDonald, Noel C.;823
Park, J.-S.;824
Siwapornsathain, E.;825
Fukushima, K.;826
Saya, D.;827
Hashiguchi, G.;828
Kawakatsu, H.;829
Byeung-Leul Lee;830
Chang-Hoon Oh;831
Soo Lee;832
Kuk-Jin Chun;833
Kazinczi, R.;834
Mollinger, J.R.;835
Bossche, A.;836
Han, S.;837
Armani, D.K.;838
Linan An;839
Raj, Rishi;840
Gui-Zhen Yan;841
Chan, Philip C.H.;842
I-Ming Hsing;843
Sharma, Rajnish K.;844
Sin, J.K.O.;845
Gui, C.;846
Cho, Hyoung J.;847
Haga, Y.;848
Maeda, S.;849
Gogoi, B.P.;850
Monk, D.J.;851
Harpster, T.;852
Hauvespre, S.;853
Dokmeci, M.;854
Vosoughi, A.;855
Wu, S.;856
Lin, Q.;857
Yuen, Y.;858
Tze-Jung Yao;859
Sangwook Lee;860
Shinohara, J.;861
Suda, M.;862
Furuta, K.;863
Sakuhara, T.;864
Chung, C.C.;865
Onishi, K.;866
Sewa, S.;867
Asaka, K.;868
Fujiwara, N.;869
Oguro, K.;870
Kaienburg, J.R.;871
Huonker, M.;872
Schellin, R.;873
Fukumoto, H.;874
Meng, E.;875
Mak, H.;876
Muller, L.;877
Heck, J.M.;878
Pisano, A.P.;879
Song, H.;880
Oh, Y.S.;881
Song, I.S.;882
Kang, S.J.;883
Choi, S.O.;884
Kim, H.C.;885
Ha, B.J.;886
Baek, S.S.;887
Song, C.M.;888
Mizukami, Y.;889
Rajniak, D.;890
Nishimura, M.;891
Kota, S.;892
Hetrick, J.;893
Li, Z.;894
Krygowski, T.;895
Kamisuki, S.;896
Takekoshi, T.;897
Tezuka, C.;898
Atobe, M.;899
Pornsin-Sirirak, T.N.;900
Lee, S.W.;901
Nassef, H.;902
Grasmeyer, J.;903
Ho, C.M.;904
Keennon, M.;905
Takahashi, K.;906
Nagayama, K.;907
Asano, T.;908
Cusin, P.;909
Ito, Y.;910
Kawai, F.;911
Hirai, S.;912
Kawamura, S.;913
Ducree, J.;914
Gruhler, H.;915
Hey, N.;916
Muller, M.;917
Bekesi, S.;918
Freygang, M.;919
Sandmaiser, H.;920
Zengerle, Roland;921
Quanfang Chen;922
Carman, Greg P.;923
Linan Jiang;924
Tanaka, T.;925
Camon, H.;926
Li, Jing-Feng;927
Watanabe, R.;928
Kurosawa, O.;929
Okabe, K.;930
Washizu, M.;931
Adachi, T.;932
Huikai Xie;933
Inoue, Akihisa;934
Mingxiang Wang;935
Zhiguo Meng;936
Lammerink, T.S.J.;937
Krijnen, G.J.M.;938
Kurosawa, M.K.;939
Yasui, H.;940
Kanda, T.;941
Kato, N.;942
Matsui, M.;943
Mura, F.;944
Dong Youn Sim;945
Kim, G.H.;946
Chung, K.W.;947
Hui, E.E.;948
Rodgers, M.S.;949
Eggers, T.;950
Marschner, C.;951
Marschner, U.;952
Clasbrummel, B.;953
Laur, R.;954
Binder, J.;955
Webster, J.R.;956
Burns, M.A.;957
Burke, D.T.;958
Sawada, Renshi;959
Higurashi, E.;960
Ohguchi, O.;961
Jin, Yoshito;962
Nee, J.T.;963
Conant, R.A.;964
Hart, M.R.;965
Muller, R.S.;966
Lau, Kam Y.;967
van der Wijngaart, W.;968
Andersson, H.;969
Noren, K.;970
Wensink, H.;971
Berenschot, J.W.;972
Jansen, H.V.;973
Elwenspoek, M.C.;974
Yang, Z.;975
Goto, H.;976
Matsumoto, M.;977
Maeda, R.;978
See-Hyung Lee;979
Young-Sam Jeon;980
Mineta, T.;981
Mitsui, T.;982
Watanabe, Y.;983
Kobayashi, S.;984
Jae-Kwan Kim;985
Han, Chul&#x2010;986
Hi;987
Mita, Y.;988
Tixier, A.;989
Gouy, J.-P.;990
Uchida, N.;991
Uchimaru, K.;992
Yonezawa, M.;993
Sekimura, M.;994
Griss, P.;995
Tolvanen-Laakso, H.;996
Merilainen, P.;997
Ollmar, S.;998
Oshima, S.;999
Guoy, J.-P.;1000
Li, M.-H.;1001
Wu, J.J.;1002
Han, Arum;1003
Oh, K.W.;1004
Bhansali, S.;1005
Henderson, H.Thurman;1006
Xiongying Ye;1007
Fei Tang;1008
Haiqing Ding;1009
Zhaoying Zhou;1010
Ma, C.C.;1011
Wang, R.;1012
Sun, Q.P.;1013
Wong, M.;1014
Hunglin Chen;1015
Chienliu Chang;1016
Kaihsiang Yen;1017
Huiwen Huang;1018
Jinhung Chio;1019
Chingyi Wu;1020
Payne, R.S.;1021
Tianxiang Weng;1022
Zhigang Han;1023
Huang, A.;1024
Newbern, S.;1025
Takeda, N.;1026
Winston Sun;1027
Ho, A.W.-T.;1028
Mai, J.D.;1029
Tao Mei;1030
Goktug, G.;1031
Yesilyurt, S.;1032
Aksit, M.;1033
Clement, R.S.;1034
Olson, B.;1035
Lee, K.;1036
He, J.;1037
Lin, C.-C.K.;1038
Ju, M.S.;1039
Soung, B.H.;1040
Tseng, C.T.;1041
Yuan Xie;1042
Sheng-Shian Li;1043
Yu-Wei Lin;1044
Zeying Ren;1045
Rogers, S.;1046
Scarpino, F.;1047
Nunamaker, E.A.;1048
Rathnasingham, R.;1049
Kipke, D.R.;1050
Law, K.L.E.;1051
Tze-Wei Yeow;1052
Goldenberg, A.;1053
Popa, D.O.;1054
Byoung Hun Kang;1055
Wen, J.T.;1056
Stephanou, H.E.;1057
Skidmore, G.;1058
Geisberger, A.;1059
Murari, B.;1060
Moon, S.I.;1061
Lee, D.J.;1062
Jang, Y.T.;1063
Kim, S.W.;1064
Lee, Y.H.;1065
Ju, B.K.;1066
Kranz, M.;1067
Burgett, S.;1068
Hudson, T.;1069
Buncick, M.;1070
Ruffin, P.;1071
Ashley, P.;1072
McKee, J.;1073
Ahmed, H.;1074
Moussa, W.A.;1075
Hwang, J.-S.;1076
Park, H.-S.;1077
Shim, D.-S.;1078
Na, K.-W.;1079
Choi, W.-Y.;1080
Choi, S.-O.;1081
Pelzer, R.;1082
Kettner, P.;1083
Lindner, P.;1084
Schaefer, C.;1085
2015/06/23 16:27:39;1086
Yoonsu Choi;1087
Sohee Park;1088
Yoomin Chung;1089
Gore, R.K.;1090
English, A.W.;1091
Bellamkonda, R.V.;1092
Grogg, D.;1093
Ayala, C.L.;1094
Drechsler, U.;1095
Sebastian, A.;1096
Koelmans, W.W.;1097
Bleiker, S.J.;1098
Fernandez-Bolanos, M.;1099
Duerig, U.T.;1100
Bagherinia, M.;1101
Corigliano, A.;1102
Mariani, S.;1103
Horsley, D.A.;1104
Mo Li;1105
Lasalandra, E.;1106
Gulari, M.N.;1107
Ghannad-Rezaie, M.;1108
Novelli, P.;1109
Chronis, N.;1110
Marentis, T.C.;1111
Booth, R.;1112
Seungbeom Noh;1113
Hanseup Kim;1114
Daeyoung Kim;1115
Jun Hyeon Yoo;1116
Yunho Lee;1117
Wonjae Choi;1118
Koangki Yoo;1119
Jui-Chang Kuo;1120
Po-Hung Kuo;1121
Hsiao-Ting Hsueh;1122
Cheng-Wen Ma;1123
Chih-Ting Lin;1124
Shey-Shi Lu;1125
Yao-Joe Yang;1126
Dong, B.;1127
Huang, J.G.;1128
Cai, H.;1129
Kropelnicki, P.;1130
Randles, A.B.;1131
Gu, Y.D.;1132
Liu, A.Q.;1133
Sheng-Po Fang;1134
Hulan Shang;1135
Pit Fee Jao;1136
Kyoung-Tae Kim;1137
Kim, G.J.;1138
Yoon, J.H.;1139
Kun Cho;1140
Katz, A.J.;1141
Yoon, Y.-K.Y.;1142
Galchev, T.;1143
Barutcu, D.;1144
Hansson, J.;1145
Karlsson, J.M.;1146
Carlborg, C.F.;1147
Haraldsson, T.;1148
Chun-I Chang;1149
Sung-Cheng Lo;1150
Chuanwei Wang;1151
Yi-Chiang Sun;1152
Nguyen Minh-Dung;1153
Aoki, R.;1154
Takahata, T.;1155
Sarkar, N.;1156
Mansour, R.R.;1157
Chang, J.H.-C.;1158
Yang Liu;1159
Pham Quang-Khang;1160
Nguyen Binh-Khiem;1161
Hoang-Phuong Phan;1162
Olcum, S.;1163
Cermak, N.;1164
Wasserman, S.C.;1165
Payer, K.;1166
Wenjiang Shen;1167
Jungchul Lee;1168
Manalis, S.R.;1169
Dijkstra, M.;1170
Ma, K.;1171
de Boer, M.J.;1172
Groenesteijn, J.;1173
Lotters, J.C.;1174
Wiegerink, R.J.;1175
Johansson, S.B.;1176
Roxhed, N.;1177
Li-Sheng Hsu;1178
Silvestri, C.;1179
Morana, B.;1180
Fiorentino, G.;1181
Vollebregt, S.;1182
Santagata, F.;1183
Guo Qi Zhang;1184
Junqi Yuan;1185
Bhugra, H.;1186
Seungbae Lee;1187
Wanling Pan;1188
Minfan Pai;1189
Lei, D.;1190
Warren, R.;1191
Kozinda, A.;1192
Chang, H.-C.;1193
Sung, W.-L.;1194
Hsieh, H.-S.;1195
Wen, J.-H.;1196
Fu, C.-C.;1197
Liao, S.-C.;1198
Lai, C.-H.;1199
Lai, W.-C.;1200
Chang, C.-H.;1201
Chang, C.-P.;1202
Chen, C.-H.;1203
Fang, W.;1204
Rockenbach, A.;1205
Brucker, C.;1206
Schnakenberg, U.;1207
Kang Wei;1208
Domicone, N.W.;1209
Yi Zhao;1210
Takei, Y.;1211
Noda, K.;1212
Rui Yang;1213
Ladhane, K.;1214
Zenghui Wang;1215
Jaesung Lee;1216
Young, D.J.;1217
Feng, P.X.-L.;1218
Jun-Jie Wang;1219
Chen-Fu Lin;1220
