Label;Id
Kikuchi, K.;127
Paez-Borrallo, J.M.;128
Perez Alvarez, I.A.;129
Bello, S.Z.;130
Harlin, A.;131
Shuvalov, M.;132
Ovsienko, V.;133
Juhanoja, Jyrki;134
Qingfeng Zhang;135
Gupta, S.;136
Caloz, C.;137
Yen-wei Chen;138
Sobue, S.;139
Xinyin Huang;140
Hadad, W.M.;141
Bernstein, D.S.;142
Bewley, T.R.;143
Ramesh, C.;144
Sandberg, H.;145
Lei Bao;146
Johansson, K.H.;147
Brieger, O.;148
Kerr, M.;149
Leissling, D.;150
Postlethwaite, I.;151
Sofrony, J.;152
Turner, M.C.;153
Li Quan;154
Ren Jian-wen;155
Hu Wen-ping;156
Liang Xiao;157
Yan Chen;158
Liu, K.J.R.;159
Batty, M.;160
Kyaw, P.;161
Scalari, G.;162
Amanti, M.I.;163
Terazzi, R.;164
Walther, Christoph;165
Beck, M.;166
Faist, Jerome;167
Kamat, V.R.;168
Martinez, J.C.;169
Jung Ho Lee;170
Beomju Shin;171
Chulki Kim;172
Jaehun Kim;173
Seok Lee;174
Taikjin Lee;175
Tarboux, J.G.;176
Yogi, T.;177
Gorman, Grace L.;178
Hwang, Cherngye;179
Kakalec, Michael A.;180
Lambert, Steven E.;181
Carballo, J.A.;182
Director, S.W.;183
Xing Fu;184
Kabir, K.;185
Xiaorui Wang;186
Shu-Jun Liu;187
Ge, S.S.;188
Ji-Feng Zhang;189
Elmeziane, Khadija;190
Chuanmin, Shuai;191
Elmeziane, Mourad;192
Rodriguez, D.;193
Suaste, E.;194
Min Feng;195
Xue-wei Cao;196
Yang, Aria;197
Zuo, Xu;198
Vittoria, Carmine;199
Harris, Vincent G.;200
Edwards, J.D.;201
Preston, M.;202
Takeshita, O.Y.;203
Fossorier, M.P.C.;204
Costello, D.J.;205
Haitao Sun;206
Whei-Min Lin;207
Ming-Tong Tsay;208
Shi-Jaw Chen;209
Lu Gan;210
Kai-Kuang Ma;211
Nguyen, T.Q.;212
Tran, T.D.;213
de Queiroz, R.L.;214
Agrell, E.;215
Alvarado, A.;216
de Haag, M.U.;217
Zhen Zhu;218
Arthur, T.;219
Spinelli, A.;220
Lacaita, A.L.;221
Litvinov, V.I.;222
LaPorte, G.J.;223
Branke, J.;224
Chun-Hung Chen;225
Wong Wai Chi;226
Azid, I.H.A.;227
Rivis, M.;228
Asimakopoulou, E.;229
Sotiriadis, S.;230
Bessis, N.;231
Ojima, Masahiro;232
Jung-Woo Ha;233
Beom-Jin Lee;234
Byoung-Tak Zhang;235
Singh, S.;236
Greaves, D.;237
Kinder, H.;238
Berberich, P.;239
Utz, B.;240
Prusseit, W.;241
Vollmar, S.;242
Michel, C.;243
Treffert, J.T.;244
Newport, D.F.;245
Casey, M.;246
Knoss, C.;247
Wienhard, K.;248
Liu, X.;249
Defrise, M.;250
Heiss, W.-D.;251
Ray, T.P.;252
Lopez, J.X.;253
Zhijun Qiao;254
Dengfeng Zhang;255
Hongye Sue;256
Chao Zhao;257
Xianglan Han;258
Dogancay, K.;259
Kennedy, R.A.;260
Tatematsu, A.;261
Hamada, S.;262
Takuma, T.;263
Morii, H.;264
Conti, M.;265
Crispo, B.;266
Fernandes, E.;267
Zhauniarovich, Y.;268
Xiangyang Sun;269
Ju Liu;270
Jiande Sun;271
Qiang Zhang;272
Wei Ji;273
Chow, K.W.Y.;274
Green, M.;275
Zhou Linyuan;276
Liu Jinjun;277
Zhu Yangque;278
Zhou Sizhan;279
Bruss, S.P.;280
Spencer, R.R.;281
Hara, K.;282
Shimomura, T.;283
Hasegawa, T.;284
Nakagawa, M.;285
Jun Li;286
Singhal, S.;287
Swaminathan, R.;288
Karp, A.H.;289
Appelbe, B.;290
McNamara, H.;291
Rasskazov, O.;292
Erdol, N.;293
Feng Bao;294
Basbug, F.;295
Bowei Zhang;296
Zhenyu Li;297
Qiuchen Yuan;298
Chia-pin Chang;299
Zaghloul, M.E.;300
Shirali-Shahreza, S.;301
Mousavi, M.E.;302
Wang Fang;303
Feng Shunshan;304
Zhao Yixin;305
Komijani, Y.;306
Izadi, N.;307
Khadem-Hosseinieh, B.;308
Mohajerzadeh, S.;309
Guanglou Zheng;310
Gengfa Fang;311
Orgun, M.A.;312
Shankaran, R.;313
Bhatti, S.;314
Jie Xu;315
Deng Bin;316
Peiji, Shao;317
Zhao Dan;318
Hua Xu;319
Zupeng Li;320
Hui Zheng;321
Guoqing Chang;322
Chih-Hao Li;323
Phillips, D.F.;324
Walsworth, R.L.;325
Kartner, F.X.;326
Yukawa, T.;327
Saito, N.;328
Matsuoka, W.;329
Kanda, A.;330
Okano, H.;331
Hyung-Tae Seo;332
Kyung-Soo Kim;333
Soohyun Kim;334
Golde, R.H.;335
Wan Xiao-feng;336
Xiao Jing;337
Hu Hai-lin;338
Arthur, C.M.;339
Girma, D.;340
Harle, D.;341
Lehane, A.;342
Jianshu Chao;343
Al-Nuaimi, A.;344
Schroth, G.;345
Steinbach, E.;346
Gambel, D.;347
Walter, S.;348
Tasdizen, T.;349
Tarel, J.-P.;350
Cooper, D.B.;351
Niemeier, M.;352
Wiese, A.;353
Baruah, S.;354
Xuejun Xie;355
Jie Tian;356
Haikuan Liu;357
Hong Yin;358
Cejun Wei;359
Yu Zhu;360
Klimashov, A.;361
Zhang, C.;362
Bartle, D.;363
Ramprasad, R.;364
Petras, M.;365
Salmi, T.;366
Stenvall, A.;367
Kojima, K.;368
Hua, Gao;369
Galvan, L.R.;370
Ruiz, R.R.;371
Gomez, E.S.;372
Chen Zhengmin;373
Huang Xianlin;374
Lu Hongqian;375
Harrison, K.;376
White, G.;377
de Renesse, R.;378
Khengar, P.;379
Friderikos, V.;380
Aghvami, H.;381
Li Li;382
Jing Zhao;383
Guangxin Qiao;384
Lijuan Yang;385
Imtiaz, M.N.;386
Kim, J.H.;387
Park, K.T.;388
Kim, H.C.;389
Chun, K.;390
Kang Cheol-Ho;391
Ryu Heunggyoon;392
Lee, C.H.;393
Gesbert, D.;394
Sorelius, J.;395
Stoica, Petre;396
Paulraj, A.;397
Burch, M.;398
Hoferlin, M.;399
Weiskopf, D.;400
Yubo Zhang;401
Xiaonan Lin;402
Willett, R.;403
Nowak, R.;404
Lakkos, S.;405
Hadjiprocopis, A.;406
Comley, R.;407
Smith, P.;408
Rebollo-Neira, L.;409
Lowe, D.;410
Vaezi, M.;411
Labeau, F.;412
Paisitkriangkrai, S.;413
Chunhua Shen;414
Jian Zhang;415
Di Liu;416
Khong, A.W.H.;417
Gaul, E.W.;418
Ditmire, T.;419
Martinez, M.D.;420
Douglas, S.;421
Gorski, D.;422
Hays, G.R.;423
Henderson, W.;424
Erlandson, A.;425
Caird, J.;426
Ebbers, C.;427
Iovanovic, I.;428
Molander, W.;429
Al-Mansoori, M.H.;430
Mahdi, Mohd Adzir;431
Keren, O.;432
Litsyn, S.;433
Yu, S.F.;434
Rotondo, A.;435
Geraghty, J.;436
Young, P.;437
Xiang-Jun Feng;438
Jiang-Ling Zhang;439
Mendes, E.M.A.M.;440
Marquis, J.;441
Wyeld, T.;442
Sullivan, D.L.;443
Kemp, M.A.;444
Kovaleski, S.D.;445
Habib, H.;446
Ow Yong Soon Tatt;447
Jagadish, C.;448
Deppe, D.G.;449
Noda, S.;450
Krauss, T.F.;451
Painter, O.J.;452
Vincke, R.;453
Van Landschoot, S.;454
Cordemans, P.;455
Peuteman, J.;456
Steegmans, E.;457
Boydens, J.;458
Wong, Bunsen Y.;459
Laughlin, D.E.;460
Chen, C.C.;461
Shih-Ying Wu;462
Finan, J.D.;463
Morrison, B.;464
Konofagou, E.E.;465
Chaturvedi, A.;466
Campagna, D.J.;467
Levandowski, D.W.;468
Buco, M.;469
Rosu, D.;470
Meliksetian, D.;471
Wu, F.;472
Anerousis, N.;473
Jun won Lee;474
Giraud-Carrier, C.;475
Telatar, I.E.;476
Gordon, N.;477
Wagner, I.A.;478
Bruckstein, A.M.;479
Ming'e Jing;480
Pengshuai Ren;481
Weichao Zhou;482
Zhiyi Yu;483
Xiaoyang Zeng;484
Tralshawala, N.;485
Miller, J.H., Jr.;486
Jackson, D.R.;487
Jianming Deng;488
Umano, M.;489
Oda, T.;490
Uno, Y.;491
Shu Qin;492
McDaniel, T.;493
Liu, L.J.;494
Burke, R.;495
Hu, Y.J.;496
McTeer, A.;497
Lotze, N.;498
Ortmanns, M.;499
Manoli, Y.;500
Chandra, W.;501
Ang, L.K.;502
Koh, W.S.;503
Pirayesh, A.;504
Vakilian, M.;505
Feuillet, R.;506
Hadjsaid, N.;507
Giri, K.J.;508
Peer, M.A.;509
Nagabhushan, P.;510
Van Gerven, S.;511
Van Compernolle, D.;512
Shioiri, T.;513
Shindo, T.;514
Kamikawaji, T.;515
Kaneko, E.;516
Ohshima, I.;517
Jianjiang Feng;518
Yuan Shi;519
Jie Zhou;520
Xuekan Qiu;521
Shuqiang Jiang;522
Huiying Liu;523
Qingming Huang;524
Longbing Cao;525
Patton, Carl E.;526
Kandil, O.A.;527
Zhi Yang;528
Lachowicz, J.T.;529
Yamazaki, K.;530
Tamiya, S.;531
Shima, K.;532
Fukami, T.;533
Jang-Gu Kim;534
Okada, K.;535
Yammouch, T.;536
Sato, T.;537
Masu, K.;538
Allen, R.;539
McNamara, M.;540
ten Kate, H.H.J.;541
Roovers, A.J.M.;542
van de Klundert, L.J.M.;543
Kyung-Min Jin;544
Quach Ngoc Thinh;545
Eel-Hwan Kim;546
Araki, Y.;547
Hashimoto, T.;548
Otaka, S.;549
Weiner, J.A.;550
Benson, R.C.;551
Romenesko, B.M.;552
Nall, B.H.;553
Charles, H.K., Jr.;554
Heikkinen, K.;555
Vuorimaa, P.;556
Cafagna, D.;557
Grassi, G.;558
Papakostas, G.A.;559
Karakasis, E.G.;560
Koulouriotis, D.E.;561
Cathignol, D.J.;562
Birer, A.;563
Unterreiner, R.;564
Cherkasova, L.;565
Lau, R.;566
Burose, H.;567
Kalambur, S.V.;568
Kappler, B.;569
Veeranan, K.;570
Dubljevic, S.;571
Korn, Israel;572
Brondum, J.;573
Muhtaroglu, A.;574
Taylor, G.;575
Rahal-Arabi, T.;576
Callahan, K.;577
Paukste, A.;578
Gilbert, J.E.;579
Lakey, J.D.;580
Bryant, R.;581
Conjeti, S.;582
Puroshottam Jetwani, D.;583
Shien-Tang Chiu;584
Guo-Shiang Lin;585
Min-Kuan Chang;586
Hudgins, C.E.;587
Schroeder, J.E.;588
Goldman, P.C.;589
Angelakos, D.J.;590
Kumagai, N.;591
Peiris, S.;592
Madamopoulos, N.;593
Antoniades, N.;594
Ummy, M.A.;595
Dorsinville, R.;596
Ali, M.;597
Myasin, Ye.A.;598
Il'yin, A.Yu.;599
Evdokimov, V.V.;600
Wu Peng;601
Liu Chuanquan;602
Li Jie;603
Huang Cheng;604
Katifori, A.;605
Torou, E.;606
Halatsis, C.;607
Lepouras, G.;608
Vassilakis, C.;609
Lakhani, H.;610
Zaffar, F.;611
Hoon Ko;612
Ramos, C.;613
Regalia, P.A.;614
Mboup, M.;615
Ashari, M.;616
Shishkova, A.V.;617
Pivnenko, S.N.;618
Gorobets, N.N.;619
Fang Ping;620
Zhou Yu-zhong;621
Zhang Xin;622
Yuanming Wu;623
Ting Cheng;624
Jiyan Huang;625
Paola Sassi, M.;626
Zucco, M.;627
Laurat, J.;628
Longchambon, L.;629
Coudreau, T.;630
Fabre, C.;631
Tanaka, D.;632
Kamo, D.;633
Watanabe, T.;634
Maehara, M.;635
Nakamura, T.;636
Alyuz, N.;637
Gokberk, B.;638
Akarun, L.;639
Donghoon Shin;640
Wonhee Kim;641
Youngwoo Lee;642
Chung Choo Chung;643
Neher, J.H.;644
Harmonosky, C.M.;645
Farr, R.H.;646
Ming-Chuan Ni;647
Peng, Y.H.;648
Changjun Shu;649
Suzuki, H.;650
Watanabe, A.;651
Stanescu, D.;652
Stangaciu, V.;653
Stratulat, M.;654
Brenner, M.;655
Izquierdo, E.;656
Bucy, R.S.;657
Ghovanlou, F.;658
Moura, J.M.F.;659
Senne, K.D.;660
Bruyninckx, H.;661
Lafitte, F.;662
Van Heule, D.;663
Yacouba Goita;664
Hu ChangJun;665
Kundert, K.;666
White, J.;667
Sangiovanni-Vincentelli, A.;668
Saito, H.;669
Kanade, T.;670
Bastoni, A.;671
Brandenburg, B.B.;672
Anderson, J.H.;673
Ernst, A.;674
Streule, W.;675
Zengerle, R.;676
Koltay, P.;677
Dionne, Gerald F.;678
Weiss, J.A.;679
Allen, G.A.;680
Sandararajan, V.;681
Parhi, K.K.;682
Gubarev, F.A.;683
Evtushenko, G.S.;684
Trigub, M.V.;685
Torgaev, S.N.;686
Xiang Luo;687
Iyengar, R.;688
Kar, K.;689
Lacewell, C.W.;690
Gebril, M.;691
Buaba, R.;692
Homaifar, A.;693
Jensen, M.V.R.S.;694
Kajikawa, K.;695
Gettliffe, G.V.;696
Yong Chu;697
Miyagi, D.;698
Lecrevisse, T.P.;699
Seungyong Hahn;700
Bascunan, J.;701
Iwasa, Y.;702
Haman, T.;703
Kazemi, A.;704
Brain, A.E.;705
Mhaidat, K.M.;706
Hamzah, A.Y.;707
Yu, Zhaoji;708
Lv, Liangsheng;709
Su, Changhai;710
Krasnogorov, A.J.;711
Machekhin, Yu.P.;712
Scalassara, P.;713
Maciel, C.;714
Pereira, J.C.;715
Kurokawa, H.;716
Tokurakawa, M.;717
Shirakawa, A.;718
Ueda, K.;719
Kaminskii, A.A.;720
Kuretake, S.;721
Tanaka, N.;722
Kintaka, Y.;723
Kageyama, K.;724
Agouridis, D.C.;725
Guoji Zhang;726
Qiang Chen;727
Quansen Sun;728
Chen, Y.C.;729
Domi&#x0301;730
nguez-Garci&#x0301;731
a, A.D.;732
Fallahi, A.;733
Hossain, E.;734
Liu Ming;735
Zhang Guoyu;736
An Zhiyong;737
Duan Jie;738
Lin Yun;739
Kilic, O.;740
Digonnet, M.J.F.;741
Kino, G.S.;742
Solgaard, O.;743
Dziong, Z.;744
Mason, L.G.;745
Wakita, H.;746
Taiyuan Liu;747
Jianfang Jia;748
Hong Wang;749
Hong Yue;750
Zaretsky, M.C.;751
Mouayad, L.;752
Melcher, J.R.;753
Coulson, A.J.;754
Kakarala, R.;755
Misue, K.;756
Qi Zhou;757
Patil, M.M.;758
Prohaska, O.;759
Qin, Shu;760
Yuanzhong Xhou;761
Chan, Chung;762
Lin, M.C.;763
Smithe, D.N.;764
Chern, T.-L.;765
Pan, P.L.;766
Qizhi Fang;767
Jianyuan Sun;768
Kofidis, E.;769
Kopsinis, Y.;770
Theodoridis, S.;771
Venkatesan, S.;772
Karnan, M.;773
Pocheville, A.;774
Kheddar, A.;775
Yokoi, K.;776
Brinon-Arranz, L.;777
Seuret, A.;778
Canudas-de-Wit, C.;779
Shilai Cheng;780
Hui Lin;781
Liming Jiang;782
Fulong Chen;783
Qing Zhao;784
Yeung, F.;785
Chan, Y.C.;786
Lee, P.C.Y.;787
Huang, Rui;788
Javanmard, A.;789
Montanari, A.;790
Lu Zheng;791
Lin-Ke Yin;792
Feng-Qing Jiang;793
Yan-Rui Chen;794
Jamal, A.;795
Ravishankar, S.;796
Rani, K.R.U.;797
Bharathi, M.;798
Mahesh, H.M.;799
Xiangqing Tian;800
Yue Wang;801
Yikai Su;802
Zhicheng Lin;803
Pui-In Mak;804
Martins, R.P.;805
Vacondio, F.;806
Ghazisaeidi, A.;807
Bononi, A.;808
Rusch, L.A.;809
Sid-Ahmed, M.A.;810
Delfyett, P.J.;811
Mathason, B.;812
Gee, S.;813
DePriest, C.;814
Tomaselli, V.;815
Guarnera, M.;816
Bruna, A.R.;817
Curti, S.;818
Bridges, J.E.;819
Miller, D.A.;820
Hamel, John S.;821
Alison, R.J.;822
Blaikie, Richard J.;823
Himmelman, V.G.;824
Kuchinsky, G.S.;825
Engert, S.;826
Wetzstein, O.;827
Hofherr, M.;828
Ilin, K.;829
Siegel, M.;830
Meyer, H.-G.;831
Toepfer, H.;832
Eyuboglu, M.V.;833
Bitenc, B.;834
Zhou Yue;835
Gomez-Campos, F.M.;836
Rodriguez-Bolivar, S.;837
Carceller, J.E.;838
Enpuku, K.;839
Yoshida, K.;840
Green, A.;841
Tsakalis, K.;842
MacArthur, W.;843
Dash, S.;844
Deray, K.;845
Day, M.;846
Korenev, S.;847
Johnson, R.P.;848
Sah, R.;849
Wickramasinghe, Y.A.B.D.;850
Thorniley, M.;851
Rolfe, P.;852
Houston, R.;853
Livera, N.;854
Faris, F.;855
Quinn, P.;856
Early, J.;857
Sander, W.;858
Longo, T.;859
Seung-Hoon Cho;860
Seok-Wun Ha;861
Yong-Ho Moon;862
Chan-Bok Jeong;863
Treiber, M.;864
Hong-Linh Truong;865
Dustdar, S.;866
Haiquan Wang;867
Ling Ouyang;868
Dongyun Wang;869
Lei Liu;870
Sugimoto, Yoshimasa;871
Tanaka, Y.;872
Ikeda, Naoki;873
Nakamura, Hitoshi;874
Kanamoto, K.;875
Ohkouchi, Shunsuke;876
Watanabe, Y.;877
Inoue, Kuon;878
Asakawa, Kiyoshi;879
Herrera, J.F.R.;880
Casado, L.G.;881
Hendrix, E.M.T.;882
Paulavicius, R.;883
Ilinskas, J.;884
Pourbigharaz, F.;885
Yassine, H.M.;886
Huttenrauch, H.;887
Severinson Eklundh, K.;888
Erdem, O.;889
Hoang Le;890
Prasanna, V.K.;891
Viorel, Ioan-Adrian;892
Jyh-Jia Chen;893
Hwang, Chyi;894
Eltawil, A.M.;895
Daneshrad, B.;896
Karavirta, V.;897
Korhonen, A.;898
Seppala, O.;899
Shin-Chou Juan;900
Chen-Yi Lee;901
Zovko-Cihlar, B.;902
Grgic, S.;903
Afric, W.;904
Jae Hyuk Shin;905
Dagli, N.;906
Gerstl, S.A.W.;907
Borel, C.C.;908
Moui, A.;909
Desprats, T.;910
Lavinal, E.;911
Sibilla, M.;912
Zhou, X.S.;913
Roumeliotis, S.I.;914
Hyun-seok Min;915
Jaeyoung Choi;916
De Neve, W.;917
Yong Man Ro;918
Plataniotis, K.N.;919
Jing Hu;920
Jianbo Gao;921
Yao, K.;922
Ungsik Kim;923
Naoe, M.;924
Ehara, Y.;925
Kishida, H.;926
Ito, T.;927
Zahiri, B.;928
Jian Kang;929
Peng Qin;930
Xiaoyong Li;931
Tingting Mo;932
Yamashita, H.;933
Cingoski, Vlatko;934
Mikami, M.;935
Kaneda, K.;936
Yanxia Li;937
Bohlen, H.;938
Davies, E.;939
Krzeminski, P.;940
Tornoe, B.;941
Moreira, L.C.;942
Neto, J.F.;943
Van Noije, W.A.M.;944
Rios, E.T.;945
Jiang, H.;946
Drehman, A.J.;947
Andrews, R.J.;948
Horrigan, J.A.;949
Vittoria, C.;950
You-Wei Teng;951
Wang, Wen-June;952
Pei-Jun Lee;953
Hanbing He;954
Wei Mao;955
Lin'an Yang;956
Pontes, J.;957
Soares, R.;958
Carvalho, E.;959
Moraes, F.;960
Calazans, N.;961
Ballhorn, G.;962
Weber, K.J.;963
Armand, S.;964
Stuckings, M.F.;965
Stocks, M.;966
Blakers, A.W.;967
Woo-Seop Rhee;968
Jun-Hwa Lee;969
Mi-Jeong Yang;970
Il-Woo Lee;971
Jea-Hoon Yu;972
Sang-Ha Kim;973
Janevski, T.;974
Petrov, I.;975
Aye, M.M.;976
Cheng Cheng;977
Li Ji;978
Yu Zhiqiang;979
Wang Hui;980
Li-Xin Song;981
Tian-Shu Huang;982
Guang-Yu Du;983
Nayak, S.C.;984
Misra, B.B.;985
Behera, H.S.;986
Wang Li-ping;987
Cao Ying;988
Burasa, P.;989
Constantin, N.G.;990
Ke Wu;991
Ono, Y.;992
Kiya, H.;993
Gondal, M.A.;994
Baig, M.A.;995
Shwehdi, M.H.;996
Islam, M.M.;997
Dengsheng Zhang;998
Guojun Lu;999
Kaabi, F.;1000
Cataldi, P.;1001
Filali, F.;1002
Bonnet, C.;1003
Ruey-Yi Wei;1004
Yen-Ming Chen;1005
Chia-Chan Kuo;1006
Yunhe Hou;1007
Zhijun Qin;1008
Jie Yan;1009
Khan, A.A.;1010
Mohammed, O.A.;1011
Atherton, D.L.;1012
Rao, T.S.;1013
Schobachler, M.;1014
Staudinger, P.;1015
Hershey, John;1016
Grabb, M.;1017
Joshi, N.;1018
Ross, F.;1019
Nowak, T.;1020
Concari, C.;1021
Franceschini, G.;1022
Tassoni, C.;1023
Toscani, A.;1024
Yarman, B.S.;1025
Sengul, M.;1026
Lindberg, P.;1027
Rydberg, A.;1028
Hosseininezhad, S.;1029
Shirazi, G.N.;1030
Leung, V.C.M.;1031
Mofid, Y.;1032
Gahagnon, S.;1033
Patat, F.;1034
Ossant, F.;1035
Josse, G.;1036
Pengju Kang;1037
Birtwhistle, D.;1038
Khouzam, K.;1039
McDermott, D.B.;1040
Chong, C.K.;1041
Luhmann, N.C., Jr.;1042
Chu, K.R.;1043
Dialetis, D.;1044
Livingston, J.D.;1045
Morris, W.G.;1046
Gang Shi;1047
Guoxiang Wu;1048
Xu Cai;1049
Zhe Chen;1050
Kwan-Woo Kim;1051
Sangjin Byun;1052
Kyutae Lim;1053
Chang-Ho Lee;1054
Laskar, J.;1055
Chang, F.C.;1056
Chen, Z.N.;1057
Hirasawa, K.;1058
Wu, K.;1059
Selbach-Allen, M.E.;1060
McIlhany, K.L.;1061
Gentry, S.E.;1062
Grant, P.M.;1063
Moore, K.D.;1064
Inoue, J.;1065
Sohma, M.;1066
Tsuchiya, T.;1067
Tsukada, K.;1068
Yamaguchi, I.;1069
Manabe, T.;1070
Kumagai, T.;1071
Koyanagi, K..;1072
Ebisawa, T..;1073
Ohtsu, H..;1074
Ghennioui, H.;1075
Thirion-Moreau, N.;1076
Moreau, E.;1077
Sakaya, K.;1078
Toba, T.;1079
Mizoguchi, H.;1080
Kagami, S.;1081
Takano, T.;1082
Nagashima, K.;1083
Vihavainen, A.;1084
Luukkainen, M.;1085
Soma, T.;1086
Konishi, Y.;1087
Konno, K.;1088
Awai, I.;1089
Michielssen, E.;1090
Shanker, B.;1091
Han, S.-K.;1092
Chew, W.C.;1093
Castillo, C.;1094
Spreitzer, M.;1095
Steinder, M.;1096
Sorensen, K.;1097
Singhose, W.;1098
Iglesias, J.M.R.;1099
Jianwei Liu;1100
Yi Wang;1101
Dan Jiang;1102
Qunsheng Cao;1103
Zhi-jian Wei;1104
Schoenbach, K.H.;1105
Peterkin, F.E.;1106
Alden, R.W., III;1107
Beebe, S.J.;1108
Kim, C.H.;1109
Roy, K.;1110
Hsu, S.;1111
Alvandpour, A.;1112
Krishnamurthy, R.K.;1113
Borkar, S.;1114
Kaur, R.;1115
Sangal, A.L.;1116
Kumar, K.;1117
Sang-Kyoo Han;1118
Gun-Woo Moon;1119
Myung-Joong Youn;1120
Yang Yong;1121
Lau, K.L.;1122
Sai Hoi Wong;1123
Luk, K.M.;1124
Waldemar, P.;1125
Ramstad, T.A.;1126
Feller, Joseph;1127
Hongxia Ding;1128
Ping Yang;1129
Yuan-Ting Zhang;1130
Wen-Chung Kuo;1131
Yan-Hung Lin;1132
Eel-Wan Lee;1133
Soo-Ik Chae;1134
de Azevedo, D.F.G.;1135
de Moura, E.P.;1136
DeCastro, M.C.F.;1137
DeCastro, F.C.C.;1138
da Rocha, M.F.;1139
Kyoung-Lim Suk;1140
Kyung-Wook Paik;1141
Sadeghi, T.;1142
Harris, W.;1143
Ko, H.;1144
Emsia, A.;1145
Le, T.Q.;1146
von Lerber, T.;1147
Briggmann, D.;1148
Kuppers, F.;1149
Qiao, J.;1150
Ye, Y.;1151
Chaoyang Zhang;1152
Andreone, A.;1153
Kresin, V.S.;1154
Yik-Chung Wu;1155
Tung-Sang Ng;1156
Hosobe, H.;1157
Wong, C.K.;1158
Wong, H.;1159
Kok, C.W.;1160
Chan, M.;1161
Zhou Dong;1162
Lanzenberger, M.;1163
Sampson, J.;1164
Fratini, R.;1165
Savi, M.;1166
Verticale, G.;1167
Tornatore, M.;1168
Xi Zhao;1169
Delleandrea, E.;1170
Liming Chen;1171
Ostroff, J.S.;1172
Wonham, W.M.;1173
Dehaene, J.;1174
Cheng Yi;1175
De Moor, B.;1176
Herington, D.;1177
Stotts, D.;1178
Montsinger, V.M.;1179
Sklar, L.B.;1180
Mueller, G.V.;1181
Seidell, T.G.;1182
Baker, J.H.;1183
Vanfretti, L.;1184
Garcia-Valle, R.;1185
Uhlen, K.;1186
Johansson, E.;1187
Trudnowski, D.;1188
Pierre, J.W.;1189
Chow, J.H.;1190
Samuelsson, O.;1191
Ostergaard, J.;1192
Martin, K.E.;1193
Frohlich, H.;1194
Wegner, J.K.;1195
Zell, A.;1196
Panda, B.;1197
Balachandran, S.;1198
Xiaojian Wang;1199
Cai Wei;1200
Li Min;1201
Huang Xian-xiang;1202
Carroll, Joseph S.;1203
Sakakibara, K.;1204
Ajika, N.;1205
Miyoshi, H.;1206
Ciocan, R.;1207
Ida, N.;1208
Hye Jin Kim;1209
Woo Seok Yang;1210
Kwangsoo No;1211
