Label;Id
Kull, L.;176
Toifl, T.;177
Schmatz, M.;178
Francese, P.A.;179
Menolfi, C.;180
Braendli, M.;181
Kossel, M.;182
Morf, T.;183
Andersen, T.M.;184
Leblebici, Y.;185
Wei Deng;186
Dongsheng Yang;187
Ueno, T.;188
Siriburanon, T.;189
Kondo, S.;190
Okada, K.;191
Matsuzawa, A.;192
Ming-Kai Tsai;193
Kaymaksut, E.;194
Reynaert, P.;195
Tiebout, Marc;196
Floyd, Brian;197
Keaveney, Mike;198
Busson, Pierre;199
Okada, Kenichi;200
Wu, Jieh-Tsorng;201
Ryu, Seung-Tak;202
Fackenthal, R.;203
Kitagawa, M.;204
Otsuka, W.;205
Prall, K.;206
Mills, D.;207
Tsutsui, K.;208
Javanifard, J.;209
Tedrow, K.;210
Tsushima, T.;211
Shibahara, Y.;212
Hush, G.;213
Boers, M.;214
Vassiliou, I.;215
Sarkar, S.;216
Nicolson, S.;217
Adabi, E.;218
Afshar, B.;219
Perumana, B.;220
Chalvatzis, T.;221
Kavadias, S.;222
Sen, P.;223
Wei Liat Chan;224
Yu, A.;225
Parsa, A.;226
Nariman, M.;227
Seunghwan Yoon;228
Besoli, A.G.;229
Kyriazidou, C.;230
Zochios, G.;231
Kocaman, N.;232
Garg, A.;233
Eberhart, H.;234
Yang, P.;235
Hongyu Xie;236
Kim, H.J.;237
Tarighat, A.;238
Garrett, D.;239
Blanksby, A.;240
Mong Kuan Wong;241
Thirupathi, D.P.;242
Mak, S.;243
Srinivasan, R.;244
Ibrahim, A.;245
Sengul, E.;246
Roussel, V.;247
Po-Chao Huang;248
Tsuifang Yeh;249
Mese, M.;250
Castaneda, J.;251
Ibrahim, B.;252
Sowlati, T.;253
Rofougaran, M.;254
Rofougaran, A.;255
Jiawei Xu;256
Hyejung Kim;257
Van Hoof, C.;258
Yazicioglu, R.F.;259
Giannini, V.;260
Guermandi, D.;261
Qixian Shi;262
Vaesen, K.;263
Parvais, B.;264
Van Thillo, W.;265
Bourdoux, A.;266
Soens, C.;267
Craninckx, J.;268
Wambacq, P.;269
Sakimura, N.;270
Tsuji, Y.;271
Nebashi, R.;272
Honjo, H.;273
Morioka, A.;274
Ishihara, K.;275
Kinoshita, K.;276
Fukami, S.;277
Miura, S.;278
Kasai, N.;279
Endoh, T.;280
Ohno, H.;281
Hanyu, T.;282
Sugibayashi, T.;283
;284
Ali, A.M.A.;285
Dinc, H.;286
Bhoraskar, P.;287
Dillon, C.;288
Puckett, S.;289
Gray, B.;290
Speir, C.;291
Lanford, J.;292
Jarman, D.;293
Brunsilius, J.;294
Derounian, P.;295
Jeffries, B.;296
Mehta, U.;297
McShea, M.;298
Ho-Young Lee;299
Wambacq, Piet;300
Hung, Chih-Ming;301
Pfeiffer, U.R.;302
Yan Zhao;303
Grzyb, J.;304
Al Hadi, R.;305
Sarmah, N.;306
Forster, W.;307
Rucker, H.;308
Heinemann, B.;309
Shang-Pin Chen;310
Chih-Chien Hung;311
Qui-Ting Chen;312
Sheng-Ming Chang;313
Ming-Shi Liou;314
Bo-Wei Hsieh;315
Hsiang-I Huang;316
Liu, B.;317
Yan-Bin Luo;318
Bandyopadhyay, S.;319
Mercier, P.P.;320
Lysaght, A.C.;321
Reynders, N.;322
Dehaene, W.;323
Wang, C.C.;324
Fang-Li Yuan;325
Tsung-Han Yu;326
Markovic, D.;327
Sheu, Bing;328
Verhelst, Marian;329
Hamaguchi, M.;330
Nagao, A.;331
Miyamoto, M.;332
Ferrari, G.;333
Bianchi, D.;334
Rottigni, A.;335
Sampietro, M.;336
Kousai, S.;337
Onizuka, K.;338
Yamaguchi, T.;339
Kuriyama, Y.;340
Nagaoka, M.;341
Meng-Fan Chang;342
Jui-Jen Wu;343
Tun-Fei Chien;344
Yen-Chen Liu;345
Ting-Chin Yang;346
Wen-Chao Shen;347
Ya-Chin King;348
Chorng-Jung Lin;349
Ku-Feng Lin;350
Yu-Der Chih;351
Van de Vel, H.;352
Briaire, J.;353
Bastiaansen, C.;354
Van Beek, P.;355
Geelen, G.;356
Gunnink, H.;357
Yongjie Jin;358
Kaba, M.;359
Luo, K.;360
Paulus, E.;361
Pham, B.;362
Relyveld, W.;363
Zijlstra, P.;364
Young-Sub Yuk;365
Seungchul Jung;366
Hui-Dong Gwon;367
Sukhwan Choi;368
Si Duk Sung;369
Tae-Hwang Kong;370
Sung-Wan Hong;371
Jun-Han Choi;372
Min-Yong Jeong;373
Jong-Pil Im;374
Seung-Tak Ryu;375
Gyu-Hyeong Cho;376
Fujimori, Ichiro;377
Nosaka, Hideyuki;378
Brandt, B.;379
McMahill, D.;380
Miaochen Wu;381
Kalthoff, P.;382
Kuckreja, A.;383
Ostrem, G.;384
Chillara, V.K.;385
Yao-Hong Liu;386
Bindi Wang;387
Ao Ba;388
Vidojkovic, M.;389
Philips, K.;390
Staszewski, R.B.;391
Marucci, G.;392
Fenaroli, A.;393
Marzin, G.;394
Levantino, S.;395
Lacaita, A.L.;396
Danzhu Lu;397
Yao Qian;398
Zhiliang Hong;399
Kang, Uksong;400
Sung, James;401
Nagata, Makoto;402
Lin, Tsung-Hsien;403
Brederlow, Ralf;404
Nakajima, Yoshiharu;405
Le Tual, S.;406
Singh, P.N.;407
Curis, C.;408
Dautriche, P.;409
Po-Chun Huang;410
Wei-Sung Chang;411
Tai-Cheng Lee;412
Balan, V.;413
Oluwole, O.;414
Kodani, G.;415
Zhong, C.;416
Maheswari, S.;417
Dadi, R.;418
Amin, A.;419
Bhatia, G.;420
Mills, P.;421
Ragab, A.;422
Lee, E.;423
Mathew, S.K.;424
Satpathy, S.K.;425
Anders, M.A.;426
Kaul, H.;427
Hsu, S.K.;428
Agarwal, A.;429
Chen, G.K.;430
Parker, R.J.;431
Krishnamurthy, R.K.;432
Tsung-Ching Huang;433
Tao-Wen Chung;434
Chan-Hong Chern;435
Ming-Chieh Huang;436
Chih-Chang Lin;437
Fu-Lung Hsueh;438
In-Young Lee;439
Sang-Sung Lee;440
Donggu Im;441
Seungjin Kim;442
Jeongki Choi;443
Sang-Gug Lee;444
Jinho Ko;445
Rhee, Woogeun;446
Burra, Gangadhar;447
Arimoto, Kazutami;448
Harpe, Pieter;449
Otis, Brian;450
Ruffieux, David;451
Chen Kong Teh;452
Suzuki, A.;453
Yamada, M.;454
Hamada, M.;455
Unekawa, Y.;456
Kaiyuan Yang;457
Fick, D.;458
Henry, M.B.;459
Lee, Y.;460
Wee, S.;461
Genoe, J.;462
Obata, K.;463
Ameys, M.;464
Myny, K.;465
Ke, T.H.;466
Nag, M.;467
Steudel, S.;468
Schols, S.;469
Maas, J.;470
Tripathi, A.;471
van der Steen, J.-L.;472
Ellis, T.;473
Gelinck, G.H.;474
Heremans, P.;475
Kousai, Shouhei;476
van Sinderen, Jan;477
Elkholy, A.;478
Elshazly, A.;479
Saxena, S.;480
Guanghua Shu;481
Ji-Yong Um;482
Eun-Woo Song;483
Yoon-Jee Kim;484
Seong-Eun Cho;485
Min-Kyun Chae;486
Jongkeun Song;487
Baehyung Kim;488
Seunghun Lee;489
Jihoon Bang;490
Youngil Kim;491
Kyungil Cho;492
Byungsub Kim;493
Jae-Yoon Sim;494
Hong-June Park;495
Abari, O.;496
Hamed, E.;497
Hassanieh, H.;498
Katabi, D.;499
Stojanovic, V.;500
Ismail, Y.;501
Haechang Lee;502
Pamarti, S.;503
Yang, C.-K.K.;504
Hsueh, Fu Lung;505
Genoe, Jan;506
Sungdae Choi;507
Duckju Kim;508
Sungwook Choi;509
Byungryul Kim;510
Sunghyun Jung;511
Kichang Chun;512
Namkyeong Kim;513
Wanseob Lee;514
Taisik Shin;515
Hyunjong Jin;516
Hyunchul Cho;517
Sunghoon Ahn;518
Yonghwan Hong;519
Ingon Yang;520
Byoungyoung Kim;521
Pilseon Yoo;522
Youngdon Jung;523
Jinwoo Lee;524
Jaehyeon Shin;525
Taeyun Kim;526
Kunwoo Park;527
Jinwoong Kim;528
Po-Hung Kuo;529
Jian-Yu Hsieh;530
Yi-Chun Huang;531
Yu-Jie Huang;532
Rong-Da Tsai;533
Tao Wang;534
Hung-Wei Chiu;535
Shey-Shi Lu;536
Ming He;537
Winoto, R.;538
Xiang Gao;539
Loeb, W.;540
Signoff, D.;541
Wai Lau;542
Yuan Lu;543
Donghong Cui;544
Kun-Seok Lee;545
Sai-Wang Tam;546
Godoy, P.;547
Yung Chen;548
Sanghoon Joo;549
Hu, C.;550
Paramanandam, A.A.;551
Xiaoyue Wang;552
Chi-Hung Lin;553
Li Lin;554
JungChak Ahn;555
Kyungho Lee;556
Yitae Kim;557
Heegeun Jeong;558
Bumsuk Kim;559
Hongki Kim;560
Jongeun Park;561
Taesub Jung;562
Wonje Park;563
Taeheon Lee;564
Eunkyung Park;565
Sangjun Choi;566
Gyehun Choi;567
Haeyong Park;568
Yujung Choi;569
Seungwook Lee;570
Yunkyung Kim;571
Jung, Y.J.;572
Donghyuk Park;573
Seungjoo Nah;574
Youngsun Oh;575
Mihye Kim;576
Yooseung Lee;577
Youngwoo Chung;578
Hisanori, I.;579
Joonhyuk Im;580
Lee, D.K.J.;581
Byunghyun Yim;582
GiDoo Lee;583
Heesang Kown;584
Sungho Choi;585
Jeonsook Lee;586
Dongyoung Jang;587
Youngchan Kim;588
Tae Chan Kim;589
Hiroshige, G.;590
Chi-Young Choi;591
Duckhyung Lee;592
GabSoo Han;593
Chang, Leland;594
Amerasekera, Ajith;595
Hashimoto, Takashi;596
Wanyuan Qu;597
Hyun-Sik Kim;598
Yu-Hsien Kao;599
Chang-Ming Lai;600
Jen-Ming Wu;601
Po-Chiun Huang;602
Ping-Hsuan Hsieh;603
Ta-Shun Chu;604
Francois, B.;605
Oishi, K.;606
Yoshida, E.;607
Sakai, Y.;608
Takauchi, H.;609
Kawano, Y.;610
Shirai, N.;611
Kano, H.;612
Kudo, M.;613
Murakami, T.;614
Tamura, T.;615
Kawai, S.;616
Yamaura, S.;617
Suto, K.;618
Yamazaki, H.;619
Mori, T.;620
Taegeun Yoo;621
Yun-Hwan Jung;622
Hong Chang Yeoh;623
Yong Sin Kim;624
Sung-Mo Kang;625
Kwang-Hyun Baek;626
Wei-Chung Chen;627
Yi-Ping Su;628
Yu-Huei Lee;629
Chin-Long Wey;630
Ke-Horng Chen;631
Soer, M.C.M.;632
Klumperink, E.A.M.;633
van Vliet, F.E.;634
Tanakamaru, S.;635
Yamazawa, H.;636
Tokutomi, T.;637
Sheyang Ning;638
Takeuchi, K.;639
Miura, N.;640
Dosho, S.;641
Takaya, S.;642
Fujimoto, D.;643
Kiriyama, T.;644
Tezuka, H.;645
Miki, T.;646
Yanagawa, H.;647
Nii, K.;648
Amano, T.;649
Watanabe, N.;650
Yamawaki, M.;651
Yoshinaga, K.;652
Wada, M.;653
Hayashi, I.;654
Gillespie, K.;655
Fair, H.R.;656
Henrion, C.;657
Jotwani, R.;658
Orefice, R.S.;659
Priore, D.A.;660
White, J.;661
Wilcox, K.;662
Redant, T.;663
Ayhan, T.;664
De Clercq, N.;665
Verhelst, M.;666
Kulkarni, S.;667
Hyunsoo Ha;668
Tai-Chuan Ou;669
Zhengya Zhang;670
Papaefthymiou, M.C.;671
Murali, P.;672
Izyumin, I.;673
Cohen, D.;674
Jun-Chau Chien;675
Niknejad, A.M.;676
Boser, B.;677
Ming-Da Tsai;678
Chih-Fan Liao;679
Chi-Yun Wang;680
Yi-Bin Lee;681
Tzeng, B.;682
Guang-Kaai Dehng;683
Mammei, E.;684
Loi, F.;685
Radice, F.;686
Dati, A.;687
Bruccoleri, M.;688
Bassi, M.;689
Mazzanti, A.;690
Chen, V.H.-C.;691
Pileggi, L.;692
Saint-Laurent, M.;693
Bassett, P.;694
Ken Lin;695
Yuhe Wang;696
Son Le;697
Xufeng Chen;698
Alradaideh, M.;699
Wernimont, T.;700
Ayyar, K.;701
Bui, D.;702
Galbi, D.;703
Lester, A.;704
Anderson, W.;705
Fanori, L.;706
Mattsson, T.;707
Andreani, P.;708
Yi-Chieh Huang;709
Che-Fu Liang;710
Hsien-Sheng Huang;711
Ping-Ying Wang;712
Nagai, S.;713
Yamada, Y.;714
Negoro, N.;715
Handa, H.;716
Kudoh, Y.;717
Ueno, H.;718
Ishida, M.;719
Otuska, N.;720
Ueda, D.;721
Toprak-Deniz, Z.;722
Sperling, M.;723
Bulzacchelli, J.;724
Still, G.;725
Kruse, R.;726
Seongwon Kim;727
Boerstler, D.;728
Gloekler, T.;729
Robertazzi, R.;730
Stawiasz, K.;731
Diemoz, T.;732
English, G.;733
Hui, D.;734
Muench, P.;735
Friedrich, J.;736
Hui Pan;737
Yuan Yao;738
Hammad, M.;739
Junhua Tan;740
Abdelhalim, K.;741
Wang, E.;742
Hsu, R.;743
Yu, J.;744
Aziz, J.;745
Tam, D.;746
Fujimori, I.;747
Keping Wang;748
Jabeom Koo;749
Ruby, R.;750
Otis, B.;751
Cho, SeongHwan;752
van den Heuvel, J.H.C.;753
Wanyeong Jung;754
Sechang Oh;755
Suyoung Bang;756
Yoonmyung Lee;757
Taejoong Song;758
Woojin Rim;759
Jonghoon Jung;760
Giyong Yang;761
Jaeho Park;762
Sunghyun Park;763
Kang-Hyun Baek;764
Sanghoon Baek;765
Sang-Kyu Oh;766
Jinsuk Jung;767
Sungbong Kim;768
Gyuhong Kim;769
Jintae Kim;770
Youngkeun Lee;771
Kee Sup Kim;772
Sang-Pil Sim;773
Jong Shik Yoon;774
Kyu-Myung Choi;775
Mortazavi, S.Y.;776
Kwang-Jin Koh;777
Pfeiffer, Ullrich;778
Dongsuk Jeon;779
Yen-Po Chen;780
Yejoong Kim;781
Zhiyoong Foo;782
Kruger, G.;783
Oral, H.;784
Berenfeld, O.;785
Uprety, S.;786
Hoi Lee;787
Muller, R.;788
Hanh-Phuc Le;789
Wen Li;790
Ledochowitsch, P.;791
Gambini, S.;792
Bjorninen, T.;793
Koralek, A.;794
Carmena, J.M.;795
Maharbiz, M.M.;796
Alon, E.;797
Rabaey, J.M.;798
Kuppambatti, J.N.;799
Vigraham, B.;800
Kinget, P.R.;801
Lee, Harry;802
Nishimura, Ken;803
Jun Won Jung;804
Razavi, B.;805
Yeung, A.;806
Partovi, H.;807
Harvard, Q.;808
Ravezzi, L.;809
Ngai, J.;810
Homer, R.;811
Ashcraft, M.;812
Favor, G.;813
Kosuge, A.;814
Ishizuka, S.;815
Lechang Liu;816
Okada, A.;817
Taguchi, M.;818
Ishikuro, H.;819
Kuroda, T.;820
Upadhyaya, P.;821
Jung, H.;822
Chen, S.;823
Fang, W.;824
Savoj, J.;825
Ken Chang;826
Sui Huang;827
Jun Cao;828
Green, M.M.;829
Noethen, B.;830
Arnold, O.;831
Perez Adeva, E.;832
Seifert, T.;833
Fischer, E.;834
Kunze, S.;835
Matus, E.;836
Fettweis, G.;837
Eisenreich, H.;838
Ellguth, G.;839
Hartmann, S.;840
Hoppner, S.;841
Schiefer, S.;842
Schlusler, J.-U.;843
Scholze, S.;844
Walter, D.;845
Schuffny, R.;846
Restle, P.;847
Shan, D.;848
Hogenmiller, D.;849
Yong Kim;850
Drake, A.;851
Hibbeler, J.;852
Bucelot, T.;853
Jenkins, K.;854
Erraguntla, Vasantha;855
Harpe, P.;856
Cantatore, E.;857
van Roermund, A.;858
Ping-Chuan Chiang;859
Hao-Wei Hung;860
Hsiang-Yun Chu;861
Guan-Sing Chen;862
Jri Lee;863
Jiao Cheng;864
Nan Qi;865
Chiang, P.Y.;866
Natarajan, A.;867
Sebastiano, F.;868
Butti, F.;869
van Veldhoven, R.;870
Bruschi, P.;871
Dong Hoon Baek;872
Yoo, Hoi-Jun;873
Narendra, Siva;874
Sang-Man Han;875
Takasawa, T.;876
Akahori, T.;877
Yasutomi, K.;878
Kagawa, K.;879
Kawahito, S.;880
Jenlung Liu;881
Tae-Kwang Jang;882
Yonghee Lee;883
Jungeun Shin;884
Seunghoon Lee;885
Taeik Kim;886
Jaejin Park;887
Hojin Park;888
Inhee Lee;889
Qing Dong;890
Henry, M.;891
Fiore, V.;892
Ragonese, E.;893
Abdinia, S.;894
Jacob, S.;895
Chartier, I.;896
Coppard, R.;897
Palmisano, G.;898
Parvarandeh, Pirooz;899
Chen, G.;900
Borkar, S.;901
Usui, T.;902
Teng Yang;903
Seongjong Kim;904
Mingoo Seok;905
Tousi, Y.;906
Afshari, E.;907
Englund, M.;908
Ostman, K.B.;909
Viitala, O.;910
Kaltiokallio, M.;911
Stadius, K.;912
Koli, K.;913
Ryyna&#x0308;914
nen, J.;915
Wang, A.;916
Tsung-Yao Lin;917
Shichin Ouyang;918
Wei-Hung Huang;919
Jidong Wang;920
Shu-Hsin Chang;921
Sheng-Ping Chen;922
Chun-Hsiung Hu;923
Tai, J.C.;924
Koan-Sin Tan;925
Meng-Nan Tsou;926
Ming-Hsien Lee;927
Gammie, G.;928
Chi-Wei Yang;929
Chih-Chieh Yang;930
Yeh-Chi Chou;931
Shih-Hung Lin;932
Wuan Kuo;933
Chi-Jui Chung;934
Lee-Kee Yong;935
Chia-Wei Wang;936
Kin Hooi Dia;937
Cheng-Hsing Chien;938
You-Ming Tsao;939
Singh, N.K.;940
Lagerquist, R.;941
Chih-Cheng Chen;942
Uming Ko;943
Wilcox, Kathy;944
Shimazaki, Yasuhisa;945
Souri, K.;946
Youngcheol Chae;947
Thus, F.;948
Hyung-Min Lee;949
Ki-Yong Kwon;950
Ghovanloo, M.;951
Mirzaei, A.;952
Mikhemar, M.;953
Darabi, H.;954
Seungho Han;955
Sooeun Lee;956
Minsoo Choi;957
Ki-Tae Park;958
Jin-Man Han;959
Daehan Kim;960
Sangwan Nam;961
Kihwan Choi;962
Min-su Kim;963
Pansuk Kwak;964
Doosub Lee;965
Yoon-He Choi;966
Kyung-Min Kang;967
Myung-Hoon Choi;968
Dong-Hun Kwak;969
Hyun-Wook Park;970
Sang-Won Shim;971
Hyun-Jun Yoon;972
Doohyun Kim;973
Sang-Won Park;974
Kangbin Lee;975
Kuihan Ko;976
Dong-Kyo Shim;977
Yang-Lo Ahn;978
Jeunghwan Park;979
Jinho Ryu;980
Donghyun Kim;981
Kyungwa Yun;982
Joonsoo Kwon;983
Seunghoon Shin;984
Dongkyu Youn;985
Won-tae Kim;986
Taehyun Kim;987
Sung-Jun Kim;988
Sungwhan Seo;989
Hyung-Gon Kim;990
Dae-Seok Byeon;991
Hyang-Ja Yang;992
Moosung Kim;993
Myong-Seok Kim;994
Jinseon Yeon;995
Jaehoon Jang;996
Han-Soo Kim;997
Woonkyung Lee;998
Duheon Song;999
Sungsoo Lee;1000
Kye-hyun Kyung;1001
Jeong-Hyuk Choi;1002
Junghyup Lee;1003
Kulkarni, V.V.;1004
Chee Keong Ho;1005
Jia Hao Cheong;1006
Peng Li;1007
Jun Zhou;1008
Wei Da Toh;1009
Xin Zhang;1010
Yuan Gao;1011
Kuang Wei Cheng;1012
Xin Liu;1013
Minkyu Je;1014
Jungmoon Kim;1015
Mok, P.K.T.;1016
Chulwoo Kim;1017
Han, Jin-Man;1018
Yamauchi, Tadaaki;1019
Zushu Yan;1020
Pui-In Mak;1021
Man-Kay Law;1022
Martins, R.;1023
Maloberti, F.;1024
Heijne, E.H.M.;1025
Van Helleputte, N.;1026
Pettine, J.;1027
Dong-Woo Jee;1028
Breeschoten, A.;1029
Morgado, A.;1030
Torfs, T.;1031
Ramadass, Yogesh;1032
Kyeongha Kwon;1033
Jonghyeok Yoon;1034
Soon-Won Kwon;1035
Jaehyeok Yang;1036
Joon-Yeong Lee;1037
Hyosup Won;1038
Hyeon-Min Bae;1039
Inoue, Atsuki;1040
Gonzalez, Christopher;1041
Taghivand, M.;1042
Aggarwal, K.;1043
Poon, A.S.Y.;1044
Fuketa, H.;1045
Yoshioka, K.;1046
Yokota, T.;1047
Yukita, W.;1048
Koizumi, M.;1049
Sekino, M.;1050
Sekitani, T.;1051
Takamiya, M.;1052
Someya, T.;1053
Sakurai, T.;1054
Kurd, N.;1055
Chowdhury, M.;1056
Burton, E.;1057
Thomas, T.P.;1058
Mozak, C.;1059
Boswell, B.;1060
Lal, M.;1061
Deval, A.;1062
Douglas, J.;1063
Elassal, M.;1064
Nalamalpu, A.;1065
Wilson, T.M.;1066
Merten, M.;1067
Chennupaty, S.;1068
Gomes, W.;1069
Kumar, R.;1070
Lin Cheng;1071
Yonggen Liu;1072
Wing-Hung Ki;1073
Fujian Lin;1074
Szortyka, V.;1075
Raczkowski, K.;1076
Kuijk, M.;1077
Yan Lu;1078
Yue, C.P.;1079
Ghovanloo, Maysam;1080
Liu, Wentai;1081
Le Dortz, N.;1082
Blanc, J.-P.;1083
Simon, T.;1084
Verhaeren, S.;1085
Rouat, E.;1086
Urard, P.;1087
Goguet, D.;1088
Lelandais-Perrault, C.;1089
Benabes, P.;1090
Griffith, D.;1091
Roine, P.T.;1092
Murdock, J.;1093
Smith, R.;1094
Po-Tsang Huang;1095
Lei-Chun Chou;1096
Teng-Chieh Huang;1097
Shang-Lin Wu;1098
Tang-Shuan Wang;1099
Yu-Rou Lin;1100
Chuan-An Cheng;1101
Wen-Wei Shen;1102
Kuan-Neng Chen;1103
Jin-Chern Chiou;1104
Ching-Te Chuang;1105
Wei Hwang;1106
Kuo-Hua Chen;1107
Chi-Tsung Chiu;1108
Ming-Hsiang Cheng;1109
Yueh-Lung Lin;1110
Ho-Ming Tong;1111
Erdmann, C.;1112
Lowney, D.;1113
Lynam, A.;1114
Keady, A.;1115
McGrath, J.;1116
Cullen, E.;1117
Breathnach, D.;1118
Keane, D.;1119
Lynch, P.;1120
De La Torre, M.;1121
De La Torre, R.;1122
Peng Lim;1123
Collins, A.;1124
Farley, B.;1125
Madden, L.;1126
Saigusa, S.;1127
Mitomo, T.;1128
Okuni, H.;1129
Hosoya, M.;1130
Sai, A.;1131
Wang, T.;1132
Furuta, M.;1133
Shiraishi, K.;1134
Ban, K.;1135
Horikawa, S.;1136
Tandai, T.;1137
Matsuo, R.;1138
Tomizawa, T.;1139
Hoshino, H.;1140
Matsuno, J.;1141
Tsutsumi, Y.;1142
Tachibana, R.;1143
Watanabe, O.;1144
Itakura, T.;1145
Hongjae Jang;1146
Hyungcheol Shin;1147
Seunghoon Ko;1148
Ilhyun Yun;1149
Kwyro Lee;1150
Price, M.;1151
Glass, J.;1152
Jin Zhou;1153
Krishnaswamy, H.;1154
Asl, S.Z.;1155
Mukherjee, S.;1156
Chen, W.;1157
Kimo Joo;1158
Palwai, R.;1159
Arumugam, N.;1160
Galle, P.;1161
Phadke, M.;1162
Grosjean, C.;1163
Salvia, J.;1164
Fiez, T.;1165
Partridge, A.;1166
Menon, V.;1167
Tzu-Chien Hsueh;1168
Balamurugan, G.;1169
Jaussi, J.;1170
Hyvonen, S.;1171
Kennedy, J.;1172
Keskin, G.;1173
Musah, T.;1174
Shekhar, S.;1175
Inti, R.;1176
Sen, S.;1177
Mansuri, M.;1178
Roberts, C.;1179
Casper, B.;1180
Min Kyu Song;1181
Sankman, J.;1182
Dongsheng Ma;1183
Salem, L.G.;1184
Joung Won Park;1185
Wee Liang Lien;1186
Tieng Ying Choke;1187
Ying Chow Tan;1188
Ming Kong;1189
Eng Chuan Low;1190
Dan Ping Li;1191
Liming Jin;1192
Huajiang Zhang;1193
Chin Heng Leow;1194
Soong Lin Chew;1195
Dasgupta, U.;1196
Chee Hong Yong;1197
Tian Bao Gao;1198
Geok Teng Ong;1199
Wee Guan Tan;1200
Weimin Shu;1201
Chee Lee Heng;1202
Shana'A, O.;1203
Miyamoto, Y.;1204
Tomizawa, M.;1205
Sunghyuk Lee;1206
Hae-Seung Lee;1207
Igarashi, M.;1208
Uemura, T.;1209
Mori, R.;1210
